Text,string_City,score_Count People Found Review Helpful,date_Date Created,string_Name,score_Overall Rating,string_Place Location,string_State,string_User Name,raw_tags,themes,subthemes
kyra did a lovely piercing!! the needle felt almost like nothing and was less painful than any vaccine needle!! she helped me figure out the perfect placement for my third piercing and i absolutely love it!!! she kept checking in with me to make sure i was okay and was prepared to help or stop as needed!! i didnt have any issues immediately after or when i got home and my earrings look lovely!! when im ready for another set i would absolutely return here (especially with kyra again)!!!!,San Diego,1,2/10/2024 0:00,Mejuri,5,"4545 La Jolla Village Dr Suite C-12, San Diego, CA",CA,keilani summer,"{'Professional Piercing Services & Environment': ['lovely piercing', 'perfect placement', 'checking in'], 'Exceptional Customer Service & Support': ['helped me', 'checking in'], 'Aesthetic Design & Visual Appeal': ['earrings look', 'third piercing']}",Professional Piercing Services & Environment | Exceptional Customer Service & Support | Aesthetic Design & Visual Appeal,lovely piercing | perfect placement | checking in | helped me | checking in | earrings look | third piercing
"Love this store! Kristin, Zoe, Hailey were all incredibly helpful and patient as I decided between different earrings. They were knowledgeable about all the different options and helped me choose the perfect pair of hoops!",San Diego,0,10/10/2024 0:00,Mejuri,5,"4545 La Jolla Village Dr Suite C-12, San Diego, CA",CA,Natalie Heisel,"{'Exceptional Customer Service & Support': ['incredibly helpful', 'patient', 'knowledgeable'], 'Store Organization & Product Selection': ['different options', 'different earrings'], 'Store Ambiance & Try-On Experience': ['perfect pair']}",Exceptional Customer Service & Support | Store Organization & Product Selection | Store Ambiance & Try-On Experience,incredibly helpful | patient | knowledgeable | different options | different earrings | perfect pair
"This is hands down, the best place to get your ears pierced. I got my helix and conch pierced back in May and had a lovely experience. I love the flat back and all the piercing options they have that. Youre talking about real gold and real gemstones. No more boring studs that leave you wishing you had something more sparkly. Once they were healed and the swelling went down, I was able to go back in and switch out the posts to something shorter for free! You can also opt for the $30 gold flat back vs titanium. To top off my already great experience, I recently lost the backing to an earring when I was taking off my motorcycle helmet. They again, gave me the new post for free! Highly recommend",San Diego,0,2/10/2024 0:00,Mejuri,5,"4545 La Jolla Village Dr Suite C-12, San Diego, CA",CA,Briana Olsen,"{'Professional Piercing Services & Environment': ['helix', 'conch', 'pierced'], 'Store Organization & Product Selection': ['flat back', 'piercing options'], 'Aesthetic Design & Visual Appeal': ['real gold', 'real gemstones', 'sparkly'], 'Exceptional Customer Service & Support': ['free', 'highly recommend'], 'Value & Price-Quality Assessment': ['$30 gold']}",Professional Piercing Services & Environment | Store Organization & Product Selection | Aesthetic Design & Visual Appeal | Exceptional Customer Service & Support | Value & Price-Quality Assessment,helix | conch | pierced | flat back | piercing options | real gold | real gemstones | sparkly | free | highly recommend | $30 gold
Boon was amazing to work with. They were so patient as we determined which rings fit our style the best and what sizes worked for us. They shared our excitement and made us feel so welcomed and comfortable. Were so glad we were paired up with Boon for this process!,San Diego,0,12/10/2024 0:00,Mejuri,5,"4545 La Jolla Village Dr Suite C-12, San Diego, CA",CA,Vick Hsu,"{'Exceptional Customer Service & Support': ['amazing', 'patient', 'welcomed', 'comfortable'], 'Store Ambiance & Try-On Experience': ['fit', 'style']}",Exceptional Customer Service & Support | Store Ambiance & Try-On Experience,amazing | patient | welcomed | comfortable | fit | style
This place is my new happy place. The people are so welcoming. The piercer is amazing at what she does. Im afraid of needles and it didnt even hurt and I got a cartilage piercing. The jewelry is fun and adorable.,San Diego,0,12/10/2024 0:00,Mejuri,5,"4545 La Jolla Village Dr Suite C-12, San Diego, CA",CA,Natalie Smith,"{'Exceptional Customer Service & Support': ['welcoming'], 'Professional Piercing Services & Environment': ['piercer', 'amazing', 'needles'], 'Aesthetic Design & Visual Appeal': ['fun', 'adorable'], 'Store Ambiance & Try-On Experience': ['happy place']}",Exceptional Customer Service & Support | Professional Piercing Services & Environment | Aesthetic Design & Visual Appeal | Store Ambiance & Try-On Experience,welcoming | piercer | amazing | needles | fun | adorable | happy place
Shop here and ask for Kristin!! I came in looking to purchase a few new pieces and was lucky enough to have Kristin help me through my entire shopping experience. She had the best attitude and personality and was very thorough and patient in helping me decide what looked good together and walking over any necessary care instructions. Mejuri is lucky to have Kristin working with them and I look forward to coming back and working with her again. Thank you for making this such a special experience for me!,San Diego,0,8/10/2024 0:00,Mejuri,5,"4545 La Jolla Village Dr Suite C-12, San Diego, CA",CA,Sarah Russell,"{'Exceptional Customer Service & Support': ['best attitude', 'very thorough', 'patient', 'special experience'], 'Store Ambiance & Try-On Experience': ['looked good', 'shopping experience'], 'Communication & Policy Consistency': ['care instructions']}",Exceptional Customer Service & Support | Store Ambiance & Try-On Experience | Communication & Policy Consistency,best attitude | very thorough | patient | special experience | looked good | shopping experience | care instructions
"My wife loves the jewelry at this store. They have great items for birthdays, anniversaries, push presents ect. We dont buy jewelry often but Ill definitely be going here for my future needs.",San Diego,0,12/10/2024 0:00,Mejuri,5,"4545 La Jolla Village Dr Suite C-12, San Diego, CA",CA,john nolan,"{'Store Organization & Product Selection': ['great items'], 'Value & Price-Quality Assessment': ['future needs'], 'Store Ambiance & Try-On Experience': ['loves jewelry']}",Store Organization & Product Selection | Value & Price-Quality Assessment | Store Ambiance & Try-On Experience,great items | future needs | loves jewelry
"The sales associate was incredibly rude. She was sitting there on the sales point devise scrolling, I had to ask to go up to her and ask her if she worked there. Then I was going through earring options and she told me ""if price is an issue, we have other options."" insinuating I could not afford the options I was looking at. Overall, a very rude and underwhelming experience, and I will stick to ordering online.",San Diego,0,1/10/2025 0:00,Mejuri,1,"4545 La Jolla Village Dr Suite C-12, San Diego, CA",CA,emily hill,"{'Poor Service & Long Wait Times': ['incredibly rude', 'scrolling'], 'Communication & Policy Consistency': ['rude experience'], 'Online Shopping Experience': ['ordering online'], 'Price & Policy Transparency': ['price issue']}",Poor Service & Long Wait Times | Communication & Policy Consistency | Online Shopping Experience | Price & Policy Transparency,incredibly rude | scrolling | rude experience | ordering online | price issue
Kristen was absolutely amazing. We walked in needing to make a return and she immediately saw the concern on our faces and eased our worry instantly. She was so kind and patient.,San Diego,0,9/10/2024 0:00,Mejuri,5,"4545 La Jolla Village Dr Suite C-12, San Diego, CA",CA,Eric Cooper,"{'Exceptional Customer Service & Support': ['absolutely amazing', 'kind', 'patient'], 'Complex Returns & Warranty Handling': ['make return'], 'Communication & Policy Consistency': ['eased worry']}",Exceptional Customer Service & Support | Complex Returns & Warranty Handling | Communication & Policy Consistency,absolutely amazing | kind | patient | make return | eased worry
"kyra did my piercings & i thought she was wonderful! she made me feel comfortable throughout the piercing process and always made sure i was feeling okay. she looked at my ear and gave me different placements for my piercings. her vibes are so good, so ill def be going back to her when im ready to keep building my stack!! heart & moon piercings by her <3",San Diego,2,2/10/2024 0:00,Mejuri,5,"4545 La Jolla Village Dr Suite C-12, San Diego, CA",CA,Geena Pilapil,"{'Professional Piercing Services & Environment': ['piercings', 'piercing process', 'placements'], 'Exceptional Customer Service & Support': ['feel comfortable', 'feeling okay', 'vibes'], 'Store Ambiance & Try-On Experience': ['building stack']}",Professional Piercing Services & Environment | Exceptional Customer Service & Support | Store Ambiance & Try-On Experience,piercings | piercing process | placements | feel comfortable | feeling okay | vibes | building stack
"If you need a piercing, ask for Modey! They are very informative and helpful. Modey made me feel very comfortable and was genuinely interested in making sure I received expert care and was happy with the results. I am thrilled with my piercings and cant wait to go back for more!🫶✨️",San Diego,0,8/10/2024 0:00,Mejuri,5,"4545 La Jolla Village Dr Suite C-12, San Diego, CA",CA,Lucy Anders,"{'Exceptional Customer Service & Support': ['very informative', 'very comfortable', 'helpful'], 'Professional Piercing Services & Environment': ['expert care', 'happy results'], 'Store Ambiance & Try-On Experience': ['genuinely interested']}",Exceptional Customer Service & Support | Professional Piercing Services & Environment | Store Ambiance & Try-On Experience,very informative | very comfortable | helpful | expert care | happy results | genuinely interested
I already had my cartilage pierced on both ears but had terrible fake jewelry in (my own stupidity). The piercer there at Mejuri squeezed me in and changed both my piercings to the new solo gold hoops I just bought. She was so kind and very informative and professional. I am so grateful she was able to help me!,San Diego,0,6/10/2024 0:00,Mejuri,5,"4545 La Jolla Village Dr Suite C-12, San Diego, CA",CA,Rachel Mitchell,"{'Professional Piercing Services & Environment': ['piercer', 'professional'], 'Exceptional Customer Service & Support': ['squeezed in', 'kind', 'informative'], 'Product Durability & Quality Issues': ['terrible jewelry', 'fake jewelry']}",Professional Piercing Services & Environment | Exceptional Customer Service & Support | Product Durability & Quality Issues,piercer | professional | squeezed in | kind | informative | terrible jewelry | fake jewelry
My fiancé and I came in to look for a wedding band for him. We were greeted by the most welcoming lovely team working today. Janice helped us pick the perfect band and was so friendly and helpful. She even recognized all the Mejuri rings I was wearing right away and just made us feel like VIPs. Ive been buying from Mejuri for a number of years and I love that I get to see everything in person at this location. The fantastic customer service is what will keep us coming back.,San Diego,1,5/10/2024 0:00,Mejuri,5,"4545 La Jolla Village Dr Suite C-12, San Diego, CA",CA,Melissa Graham,"{'Exceptional Customer Service & Support': ['welcoming team', 'friendly', 'helpful', 'VIPs'], 'Store Ambiance & Try-On Experience': ['see everything', 'in person'], 'Store Organization & Product Selection': ['perfect band']}",Exceptional Customer Service & Support | Store Ambiance & Try-On Experience | Store Organization & Product Selection,welcoming team | friendly | helpful | VIPs | see everything | in person | perfect band
